"id","geom","borough","block","lot","cd","ct2010","cb2010","schooldist","council","zipcode","firecomp","policeprct","healthcent","healtharea","sanitboro","sanitdistr","sanitsub","address","zonedist1","zonedist2","zonedist3","zonedist4","overlay1","overlay2","spdist1","spdist2","spdist3","ltdheight","splitzone","bldgclass","landuse","easements","ownertype","ownername","lotarea","bldgarea","comarea","resarea","officearea","retailarea","garagearea","strgearea","factryarea","otherarea","areasource","numbldgs","numfloors","unitsres","unitstotal","lotfront","lotdepth","bldgfront","bldgdepth","ext","proxcode","irrlotcode","lottype","bsmtcode","assessland","assesstot","exemptland","exempttot","yearbuilt","yearalter1","yearalter2","histdist","landmark","builtfar","residfar","commfar","facilfar","borocode","bbl","condono","tract2010","xcoord","ycoord","zonemap","zmcode","sanborn","taxmap","edesignum","appbbl","appdate","plutomapid","firm07_fla","pfirm15_fl","version","mappluto_f","shape_leng","shape_area"
20449,"01060000203E9101000100000001030000000100000007000000803099AA83232E4100423EE8D7520A418013D04411242E4100DE9387A1510A4180D3BC63AC232E41008E06F0C74E0A4180B662FFB8222E4100D6C56DDD500A41808CB9AB14232E4100AC3E5774530A41808EE4727A232E41005C204195520A41803099AA83232E4100423EE8D7520A41","MN",1016,5,105,"119","2002","02",3,10036,"L004",14,15,5200,"1","05","2A","245 WEST 44 STREET","C6-5","","","","","","MID","","","","N","J4","05",0,"","MAJESTIC THEATRE, LLC",13625,33250,33250,0,0,0,0,0,0,33250,"2",1,5,0,1,140.5,100.42,140,100,"","3","Y","5","2",2700000,3739950,0,0,1927,0,0,"","MAJESTIC THEATER",2.44,10,10,10,1,1010160005,0,"0119",987571,215589,"8d","","105N046","10402","",0,"","1","","","17V1.1",0,485.96842857,13909.3252583
20714,"01060000203E910100010000000103000000010000000600000080A7574AB1232E4100B6847CAD430A4100DFE00B4C232E41006ADE71C3400A4180EC9E3C31232E410094F606FF400A41008273C6A7222E4100022B8730420A41808104050D232E410006A3921A450A4180A7574AB1232E4100B6847CAD430A41","MN",1014,41,105,"119","2005","02",3,10036,"E026",14,15,5200,"1","05","2A","218 WEST 43 STREET","C6-5","","","","","","MID","","","","N","J4","05",0,"C","NYC EDC",9708,36000,36000,0,0,0,0,0,0,36000,"2",1,4,0,1,96.67,100.42,96,100,"","0","N","5","5",1350000,6114600,1350000,6114600,2000,0,0,"","",3.71,10,10,10,1,1010140041,0,"0119",987542,215133,"8d","","15N 045","10402","",1010140017,"12/07/2005","1","","","17V1.1",0,400.142343836,9969.75075793
20874,"01060000203E910100010000000103000000010000000500000000CAC342C8282E4100BE529620700A4100E2581766282E410088D2DE566D0A410023DBB9C0272E41007CF2B0C36E0A4100D42BE522282E4100B072688D710A4100CAC342C8282E4100BE529620700A41","MN",1020,53,105,"125","2000","02",3,10019,"L004",18,15,4700,"1","05","2A","230 WEST 49 STREET","C6-5","","","","","","MID","","","","N","J4","05",0,"","JUJAMCYN THEATERS LLC",9547,38158,38158,0,0,0,0,0,0,38158,"2",1,5,0,1,95,100.42,95,100.42,"","0","N","5","2",1507500,2166750,0,0,1925,0,0,"","",4,10,10,10,1,1010200053,0,"0125",988194,216558,"8c","","105N057","10402","",0,"","1","","","17V1.1",0,392.501601783,9614.89394758
20880,"01060000203E91010001000000010300000001000000050000000067D5A71E272E4100A0ABAD5716094180B81E0551262E41004A59861F18094100211F34B6262E4100C286A7011B09410062A1D683272E4100CEAACF391909410067D5A71E272E4100A0ABAD57160941","MN",467,31,103,"40","2000","01",2,10003,"L003",9,14,6200,"1","03","4B","181 2 AVENUE","R7A","R8B","","","C1-5","","","","","","Y","J9","05",0,"","SENYAR HOLDING, LLC",12077,59225,55189,4036,793,385,0,0,0,54011,"2",1,5,3,5,103,117.25,103,115,"","0","N","3","5",1314000,3524850,0,0,1920,0,0,"","LOUIS N. JAFFE ART THEATER (YIDDISH",4.9,4,0,4,1,1004670031,0,"0040",988021,205589,"12c","","102 026","10205","",0,"","1","","","17V1.1",0,445.554916836,12369.3495314
21433,"01060000203E910100010000000103000000010000000500000080302AA993332E4100C07D1D58010B4100DD24C630332E410008CE1991FE0A4180855A5326322E410076711BDF000B41806B9A3789322E4100E4141DA6030B4180302AA993332E4100C07D1D58010B41","MN",1119,61,107,"153","7001","03",6,10023,"L035",20,15,4000,"1","07","1A","149 COLUMBUS AVENUE","C4-7","","","","","","","","","","N","J6","05",0,"P","AMERICAN BROADCASTING",15059,99769,99769,0,89769,0,0,0,0,10000,"2",1,7,0,1,100.5,200,94,163,"","2","N","3","0",5844150,11150550,0,0,1978,0,0,"","",6.63,10,10,10,1,1011190061,0,"0153",989550,221219,"8c","","106W025","10406","",1011190061,"09/08/1993","1","","","17V1.1",0,507.95728431,15486.9213985
21545,"01060000203E91010001000000010300000001000000050000000096B28C84162E4100F21FD298B30A4180F38ED320162E4100F8E461CFB00A41801A2FDD6E152E41005CB1BF58B20A4180408262D1152E41001C0DE024B50A410096B28C84162E4100F21FD298B30A41","MN",1099,32,104,"135","2005","02",3,10019,"E040",18,15,4500,"1","04","3B","727 11 AVENUE","M2-4","","","","","","CL","","","","N","J9","05",0,"P","MODERN COMMUNICATIONS",10042,12500,12500,0,0,0,0,0,0,12500,"2",1,1,0,1,100.42,100,100,100,"","3","N","5","0",1125000,2706750,0,0,1950,1999,0,"","",1.24,0,5,0,1,1010990032,0,"0135",985852,218719,"8c","","105N050","10405","R-4",1010990032,"01/05/2000","1","","","17V1.1",0,408.36242628,10422.4126773
21729,"01060000203E9101000100000001030000000100000007000000807424D747262E4100A4703D63690A4100014D8469262E410026E483EB680A41802EFFA19B262E41001AE25839680A41801CEBE22E262E41009AE61D2F650A41809BC4A0AD252E4100AA13D04D660A4180B740822A262E410026E483CB690A41807424D747262E4100A4703D63690A41","MN",1019,5,105,"125","2001","02",3,10036,"L004",18,15,4700,"1","05","2A","261 WEST 47 STREET","C6-5","","","","","","MID","","","","N","J4","05",0,"P","MANHATTAN THEATRE CLU",8800,20022,20022,0,0,0,0,0,0,20022,"2",1,4,0,3,75,126,75,126,"","2","Y","5","2",1260000,11636100,1260000,11636100,1926,2004,0,"","",2.28,10,10,10,1,1010190005,0,"0125",987923,216300,"8c","","105N057","10402","",0,"","1","","","17V1.1",0,388.995320659,8846.63619021
22023,"01060000203E910100010000000103000000010000000D000000007F6A7C361E2E4100A62C435E650841804DF34E251E2E4100569FABAD640841008D282D131E2E4100F03845F36308410022FD76E71D2E4100B003E731620841001C7CE1D91D2E41005C2041A661084100C6DCF5901D2E4100FE43FAB85E084100B459F5671D2E4100263108FB5E0841802BF657941D2E41006C09F9C26008418009F9E06B1D2E4100D634EF0361084100F54A99431D2E4100065F98446108418037F8C2191D2E41007EAEB68761084180E848EE921D2E4100B22E6E64660841007F6A7C361E2E4100A62C435E650841","MN",297,1,103,"16","5000","02",1,10002,"E015",7,14,7400,"1","03","2B","8 LUDLOW STREET","C6-2","","","","","","","","","","N","J3","05",0,"","VJHC HOLDING CORP.",15870,40716,40716,0,0,0,0,0,0,40716,"2",1,3,0,2,168.42,87.5,156,87,"","0","Y","5","2",464400,911250,0,0,1927,0,0,"","LOEW'S CANAL STREET THEATRE",2.57,6.02,6,6.5,1,1002970001,0,"0016",986835,199780,"12d","","101N051","10107","",0,"","1","","","17V1.1",0,632.569143299,16065.9530147
22067,"01060000203E91010001000000010300000001000000050000008088635D091E2E4100448B6CAC620A4180A22379A61D2E410042AD69E25F0A41005D6DC57A1D2E4100D634EF42600A4180B0E1A9DD1D2E4100D812F20C630A418088635D091E2E4100448B6CAC620A41","MN",1035,57,104,"121","4000","02",3,10036,"E054",14,15,4500,"1","04","3A","354 WEST 45 STREET","C6-2","","","","","","CL","","","","N","J1","05",0,"P","FRATERNDAD RLTY CP",2510,8850,8850,0,0,0,0,0,0,8850,"2",1,5,0,2,25,100.42,25,100,"","2","N","5","2",184500,1137150,0,0,1925,0,0,"","",3.53,6.02,6,6.5,1,1010350057,0,"0121",986849,216110,"8d","","105N044","10403","",0,"","1","","","17V1.1",0,253.986863107,2546.7903706
22683,"01060000203E9101000100000001030000000100000007000000008F537484222E410026C2868D540941806B09F92F222E4100DE93872A5209418020413104222E410024287E8B520941800A462509222E4100CE1951AF52094180559FEB19212E4100E6AE25C15409410003090A6B212E41008E06F0FB560941008F537484222E410026C2868D540941","MN",872,78,105,"50","3000","02",2,10003,"L003",13,14,5300,"1","05","1B","44 UNION SQUARE","C6-4","R8B","","","","","US","","","","Y","J5","05",0,"","READING TAMMANY OWNER",11975,48000,48000,0,16127,5017,0,0,0,26856,"2",1,4,0,6,79,150,79,150,"","2","Y","3","2",1620000,4583250,0,0,1929,1985,0,"","TAMMANY HALL",4.01,10,10,10,1,1008720078,0,"0050",987368,207508,"12c","","102 035","10307","",0,"","1","","","17V1.1",0,496.996351498,13370.0287344
22914,"01060000203E910100010000000103000000010000000600000080CE88124C062E4100A835CD4A1C09410023DBB935062E4100006F81A41B094100BB278FAC052E4100CE88D2CB1C0941809BC4E0CD052E4100F675E0331D09410021B032D5052E41005AD3BC4A1D094180CE88124C062E4100A835CD4A1C0941","MN",589,30,102,"67","1002","02",3,10014,"E024",6,15,6400,"1","02","1B","327 AVENUE OF THE AMER","R7-2","","","","C1-5","","","","","","N","J3","05",0,"","323 SIXTH LLC",1625,3750,3750,0,0,0,0,0,0,3750,"2",1,3,0,1,23.5,63.42,23.5,62,"","3","Y","5","2",225000,830250,0,0,1920,2009,2004,"Greenwich Village Historic District Exte","",2.31,3.44,0,6.5,1,1005890030,0,"0067",983808,205711,"12a","","103 005","10208","",0,"","1","","","17V1.1",0,194.765625771,1715.54504601
23147,"01060000203E9101000100000001030000000100000008000000809999599E532E41009C33A227780A4180EC2F7B54532E4100AAF1D21D760A4100F853A349532E4100CCCCCC35760A4180C2F5A894522E4100FE65F7C5770A4180A67987DD522E4100FC87F4D1790A41808BDBE858532E41007AA52CC1780A4100492EFF7A532E41006007CE75780A41809999599E532E41009C33A227780A41","MN",1414,48,108,"110","3002","02",4,10022,"L016",19,13,4900,"1","08","1A","1001 3 AVENUE","C5-2","R8B","","","","","","","","","Y","J2","05",0,"P","SUTTON HILL PROPERTIE",7907,15800,15800,0,0,15800,0,0,0,0,"2",1,2,0,3,75.25,105,75,105,"","3","N","5","1",1035000,2220300,0,0,1962,1989,0,"","",2,10,10,10,1,1014140048,0,"0110",993676,216830,"8c","","106E053","10510","",0,"","1","","","17V1.1",0,369.654694734,8235.27004127
23430,"01060000203E910100010000000103000000010000000900000080081B9E572A2E4100386744FD7F0941806666267F2A2E4100065F98A57F09418075711B6F2A2E41001E166A307F09418087851A102A2E4100DE02097A7C094100C7BAB8B8292E4100BAFC873C7D0941808104C5182A2E4100E02D90FA7F094180666626212A2E41003C2CD4E77F094180863816302A2E4100B29DEF5480094180081B9E572A2E4100386744FD7F0941","MN",879,15,105,"68","2000","02",2,10010,"E016",13,14,5300,"1","05","1B","127 EAST 23 STREET","C6-4A","","","","","","","","","","N","J9","05",0,"P","127 EAST 23RD STREET",5613,8562,8562,0,0,3253,0,0,0,5309,"2",1,1,0,4,50,113.75,50,113.75,"","3","Y","5","2",900000,3326850,0,0,1937,2007,0,"","",1.53,10,10,10,1,1008790015,0,"0068",988429,208845,"8d","","104 005","10307","",0,"","1","","","17V1.1",0,331.231286009,5705.66758478
23901,"01060000203E910100010000000103000000010000000600000000C4422D8D2C2E41005E29CBDF3E0A418072F94F332D2E41007AC729703D0A4100F2410FCF2C2E4100DCD7819F3A0A418067B3EAE22B2E41004E840DAA3C0A418030992A472C2E4100A245B67A3F0A4100C4422D8D2C2E41005E29CBDF3E0A41","MN",997,23,105,"119","1001","02",4,10036,"L004",14,15,5200,"1","05","2A","111 WEST 44 STREET","C6-6","C6-5.5","","","","","MID","","","","Y","J4","05",0,"","BELASCO THEATRE CORPO",12552,49500,49500,0,0,0,0,0,0,49500,"2",1,4,0,1,125,100.42,105,80,"","3","N","5","2",1417500,7362450,0,0,1923,2009,0,"","BELASCO'S STUYVESANT THEATER",3.94,10,15,15,1,1009970023,0,"0119",988741,214945,"8d","","105N048","10401","",0,"","1","","","17V1.1",0,476.048974473,13910.3428398
24252,"01060000203E910100010000000103000000010000000500000000A2B477E21E2E410098FF907CE40841807AA5AC851E2E41009E3C2CE3E108410011C77A591E2E41008C4AEA44E2084180F38E53B61E2E4100585BB1DEE4084100A2B477E21E2E410098FF907CE40841","MN",459,23,103,"38","3001","01",2,10003,"E028",9,14,6500,"1","03","3B","74 EAST 4 STREET","R8B","","","","","","","","","","N","J5","05",0,"P","LA MAMA E T C",2325,7000,7000,0,0,0,0,0,0,7000,"2",2,4,0,3,25,93,25,87,"E","3","N","5","1",193500,434700,193500,434700,1900,1985,0,"East Village/Lower East Side Historic Di","ASCHENBROEDEL VEREIN (LATER GESANGV",3.01,4,0,4,1,1004590023,0,"0038",986958,203884,"12c","","102 009","10205","E-216",0,"","1","","","17V1.1",0,241.034404475,2405.49098639
24263,"01060000203E9101000100000001030000000100000005000000807CD0B35E3B2E410036CD3B3897094180D1911C853A2E410048E17A1C99094100014D04253C2E4100164850D6A4094180AC8B9BFE3C2E410074D712F2A20941807CD0B35E3B2E410036CD3B38970941","MN",936,1,106,"70","4000","02",2,10016,"L007",17,14,5800,"1","06","2A","550 2 AVENUE","R8","","","","C2-5","","","","","","N","J5","05",0,"P","KIPS BAY DEVELOPMENTL",54162,173364,173364,0,0,83364,0,0,0,90000,"2",1,2,0,6,429.75,126,429,126,"","0","N","3","5",7875000,24021900,0,0,1998,2012,0,"","",3.2,6.02,0,6.5,1,1009360001,0,"0070",990688,209856,"8d","","104 023","10309","",0,"","1","","","17V1.1",0,1107.0022016,53410.7084813
24431,"01060000203E9101000100000001030000000100000006000000806B09F900212E410076029AE9CB0A4100E561A1B4202E410026C286C4C90A4100B5A6399E202E4100AEB66223C90A418089B06146202E410034EF38E6C90A4100211F74A9202E41003480B7ABCC0A41806B09F900212E410076029AE9CB0A41","MN",1085,37,104,"135","1007","02",6,10019,"E040",18,15,4500,"1","04","3B","510 WEST 57 STREET","M1-5","","","","","","CL","","","","N","J6","05",0,"X","NYC INDUSTRIAL DEVELA",5021,6070,6070,0,6070,0,0,0,0,0,"2",1,2,0,1,50,100.42,50,100,"","3","N","5","2",481500,804600,481500,804600,1951,0,0,"","",1.21,0,5,6.5,1,1010850037,0,"0135",987217,219484,"8c","","106W008","10405","",0,"","1","","","17V1.1",0,303.425233462,5092.3007582
24815,"01060000203E910100010000000103000000010000000B000000008E7531BA342E4100D634EF29FB0A410090A0383C352E41006EA3010AFA0A4180F606DFEA352E4100CAA14587F80A41003867C44D362E4100A62C434EFB0A410063EE5AF9362E4100A8A44ED2F90A4180218E7596362E41001648500BF70A41005D6D45F3362E41001283C03DF60A4100E63FE490362E4100B6A6797AF30A41805374E401342E4100643BDF24F90A41804AEA4464342E41002EFF21E8FB0A41008E7531BA342E4100D634EF29FB0A41","MN",1119,21,107,"153","7001","03",6,10023,"L035",20,15,4000,"1","07","1A","47 WEST 66 STREET","C4-7","R10A","","","","","","","","","Y","J6","05",0,"P","AMERICAN BROADCASTING",47698,347053,347053,0,301865,0,0,0,0,45188,"2",3,14,0,1,375,100,220,98,"","3","Y","4","2",18509400,35253000,0,0,1985,1985,0,"Upper West Side/Central Park West Histor","",7.28,10,10,10,1,1011190021,0,"0153",989886,220917,"8c","","106W025","10406","",0,"","1","","","17V1.1",0,1154.41761767,47847.1079107
27123,"01060000203E910100010000000103000000010000000700000080FF907EDA1D2E410042F163C7E608410054E365711D2E41008204C5D5E3084100F46C96181D2E4100441CEB58E1084100FCA971EF1C2E41006007CEB3E10841007C6172411D2E4100AACFD5FFE308410043AD69B11D2E410010E9B722E7084180FF907EDA1D2E410042F163C7E60841","MN",459,17,103,"38","3001","01",2,10003,"E028",9,14,6500,"1","03","3B","62 EAST 4 STREET","R8B","","","","","","","","","","N","J7","05",0,"P","THE ROD RODGERS & DUO",4808,12500,12500,0,0,0,0,0,0,12500,"2",1,5,0,1,25,192.33,25,100,"","0","N","5","5",405000,860850,405000,860850,1920,0,0,"East Village/Lower East Side Historic Di","",2.6,4,0,4,1,1004590017,0,"0038",986802,203911,"12c","","102 009","10205","",1004590014,"01/03/1995","1","","","17V1.1",0,445.106517883,4677.7372182
27197,"01060000203E910100010000000103000000010000000600000000D9CE77BD262E4100FCCBEEC1580A41002653055A262E41001A2FDDF2550A4100F8C264D1252E4100B6A67921570A41001C7C618E252E4100F831E6B5570A410086C954F1252E4100401361815A0A4100D9CE77BD262E4100FCCBEEC1580A41","MN",1017,48,105,"119","2001","02",3,10036,"L004",18,15,5200,"1","05","2A","226 WEST 46 STREET","C6-7T","","","","","","MID","","","","N","J4","05",0,"","NEDERLANDER 46TH ST.C",11296,12920,12920,0,0,0,0,0,0,12920,"2",1,5,0,1,112.5,100.42,113,100,"E","3","N","5","2",1575000,2733300,0,0,1924,2006,0,"","FORTY-SIXTH STREET THEATER",1.14,10,14,14,1,1010170048,0,"0119",987922,215815,"8d","","105N046","10402","",0,"","1","","","17V1.1",0,437.70345217,11925.5027435
29106,"01060000203E910100010000000103000000010000000700000000DFE00B4C232E41006ADE71C3400A4180832FCCB3232E41001A2FDDDC3F0A4180006F41AA232E4100E04F8D963F0A41807268914C232E4100EA2631E43C0A4180490C02CA222E410088855A063E0A4180EC9E3C31232E410094F606FF400A4100DFE00B4C232E41006ADE71C3400A41","MN",1014,17,105,"119","2005","02",3,10036,"E026",14,15,5200,"1","05","","229 WEST 42 STREET","C6-7","","","","","","MID","","","","N","J5","05",0,"C","NYC EDC",7538,84000,84000,0,24200,1000,0,0,0,58800,"2",1,10,0,10,75,100.5,75,100,"EG","0","Y","5","2",1089000,9146250,1089000,9146250,1999,0,0,"","",11.14,10,15,15,1,1010140017,0,"0119",987551,215006,"8d","","105N045","10402","",1010140017,"12/07/2005","1","","","17V1.1",0,365.738939916,8079.18549558
29206,"01060000203E91010001000000010300000001000000050000000068222CFD242E4100AC1C5A7BF8084180ED7C7FE2242E41003EE8D9BAF7084100ADFA9C02242E410042CF66AAF908410063EE1A1D242E4100F2D24D6BFA08410068222CFD242E4100AC1C5A7BF80841","MN",449,5,103,"38","7001","01",2,10003,"L011",9,14,6500,"1","03","4B","126 2 AVENUE","R7A","R8B","","","C1-5","","","","","","Y","J9","05",0,"","ORPHEUM LIVE, LLC",3334,6588,6588,0,1588,0,0,0,0,5000,"2",1,3,0,2,26.67,125,27,122,"","3","N","5","2",337500,684450,0,0,1930,1984,0,"","",1.98,4,0,4,1,1004490005,0,"0038",987711,204578,"12c","","102 019","10205","E-216",0,"","1","","","17V1.1",0,311.00327514,3521.19917881
29559,"01060000203E910100010000000103000000010000000500000080DFBE0E4F392E41004A7B83ACD10941800B24283A392E4100A857CA14D10941008941E0F0382E4100C420B0B6D10941807424D705392E41004082E24ED2094180DFBE0E4F392E41004A7B83ACD10941","MN",891,58,106,"80","3000","02",4,10016,"L007",17,14,5300,"1","06","2B","150 EAST 36 STREET","R8B","","","","","","","","","","N","J4","05",0,"P","AMATEUR COMEDY CLUB",810,1620,1620,0,0,0,0,0,0,1620,"2",1,2,0,1,41,19.75,41,19.75,"","2","N","3","2",94500,190350,0,0,1850,0,0,"Sniffen Court Historic District","",2,4,0,4,1,1008910058,0,"0080",990351,211510,"8d","","104 031","10307","",0,"","1","","","17V1.1",0,127.091414496,907.800786223
30730,"01060000203E910100010000000103000000010000000800000080D5E7AA48FD2D410068226C8332094180D0B359E7FC2D41005CFE4334320941802BF657E7FC2D4100F8E4613432094100A4DFBEBDFC2D410040355E2035094180EFA786F0FC2D4100304CA649350941000A68E21FFD2D4100A0F83170350941006744A948FD2D4100DE718A8332094180D5E7AA48FD2D410068226C83320941","MN",619,46,102,"73","2000","02",3,10014,"L005",6,15,6400,"1","02","2B","121 CHRISTOPHER STREET","R6","C1-6","","","","","","","","","Y","J1","05",0,"X","LUCILLE LORTEL THEATR",4521,5558,5558,0,0,0,0,0,0,5558,"2",1,3,0,1,50,90.42,50,89,"E","2","N","5","0",405000,785700,405000,785700,1940,1984,0,"Greenwich Village Historic District","",1.23,2.43,0,4.8,1,1006190046,0,"0073",982657,206458,"12a","","103 012","10210","",0,"","1","","","17V1.1",0,291.318959397,4776.05438216
31612,"01060000203E910100010000000103000000010000000900000080F831A6602B2E4100E6D022D5710A4180EA7375CA2A2E4100244A7B20730A4100000040B22A2E4100244A7B70720A41803789819C2A2E4100F8C264D2710A418001BCC5742A2E4100721B0D2A720A418009F9604C2A2E41007AC72983720A41802EFF61AE2A2E41005474244D750A41002731888F2B2E41008E976E5C730A4180F831A6602B2E4100E6D022D5710A41","MN",1021,45,105,"125","1002","02",3,10019,"L004",18,15,4700,"1","05","2A","1627 BROADWAY","C6-7T","","","","","","MID","","","","N","J5","05",0,"","210 WEST 50TH STREET",8998,34520,34520,0,5000,29520,0,0,0,0,"2",1,4,0,10,50.42,127.83,50.42,127.83,"","3","Y","3","2",4275000,8246700,0,0,1930,1989,0,"","",3.84,10,14,14,1,1010210045,0,"0125",988534,216697,"8c","","105N058","10402","",0,"","1","","","17V1.1",0,463.792885454,9224.45067947
31667,"01060000203E9101000100000001030000000100000005000000803BDF0FF4272E4100D812F2FD640A4180CF66158E272E410078E92624620A4100EA9572E1262E4100BC270FA3630A418037898147272E410068006F7D660A41803BDF0FF4272E4100D812F2FD640A41","MN",1019,12,105,"125","2001","02",3,10036,"L004",18,15,4700,"1","05","2A","243 WEST 47 STREET","C6-5","","","","","","MID","","","","N","J4","05",0,"","THE SHUBERT ORGANIZAT",10050,23600,23600,0,0,0,0,0,0,23600,"2",1,2,0,1,100,100.42,100,100.42,"","1","N","5","2",1350000,2137500,0,0,1928,2006,0,"","BARRYMORE THEATER",2.35,10,10,10,1,1010190012,0,"0125",988085,216202,"8c","Y","105N057","10402","",0,"","1","","","17V1.1",0,406.497655323,10318.9240062
31705,"01060000203E91010001000000010300000001000000050000000096B24C2F222E41001058395B2009418059F5F9E2212E4100EA73B5341E09410089D25E2F212E410012363CC11F094100FCA9B17B212E41001283C0E72109410096B24C2F222E41001058395B200941","MN",556,65,103,"42","1002","01",2,10003,"L003",9,14,6200,"1","03","4B","66 3 AVENUE","C6-2A","","","","","","","","","","N","J8","05",0,"","ABS 66 THIRD LLC",7742,54328,54328,0,0,0,0,0,0,54328,"2",1,4,0,1,77.42,100,77.42,100,"","0","N","3","5",1035000,4749300,0,0,1900,1990,2015,"","",7.02,6.02,6,6.5,1,1005560065,0,"0042",987351,205825,"12c","","102 025","10207","",0,"","1","","","17V1.1",0,362.522516889,8071.26066771
32166,"01060000203E910100010000000103000000010000000B0000000041F1A32A242E410090C2F5FA370A4180976E52C4232E4100FA5C6D14350A410086C994F2232E41001E85EBAD340A410089D2DE8E232E4100164850DA310A41006EA3C186222E410072689123340A4180348077EA222E4100560E2DF7360A4100A913904B232E41004AEA0420360A4180C117A671232E41009C559FCB350A4180C8763E99232E41006619E273350A41803BDF8FFF232E4100D6E76A5A380A410041F1A32A242E410090C2F5FA370A41","MN",1013,39,105,"113","1002","02",3,10036,"E026",14,15,5200,"1","05","1H","214 WEST 42 STREET","C6-6.5","C6-7","","","","","MID","","","","Y","J4","05",0,"C","NYC EDC",19250,119905,119905,0,75645,0,0,0,0,44260,"2",1,8,0,1,25,197.5,25,197.5,"","0","Y","4","5",4500000,11998350,4500000,11998350,1930,2008,0,"","NEW AMSTERDAM THEATER",6.23,10,12,12,1,1010130039,0,"0113",987564,214661,"8d","","105N045","10402","",0,"","1","","","17V1.1",0,720.459716718,18201.5630518
32302,"01060000203E910100010000000103000000010000000B00000080ADD89F7E2B2E4100B0E1E99A570A4180270F8B6C2C2E4100E88C2889550A4180029AC8072C2E4100C0CAA19A520A41803A010DF12B2E4100388941CD520A4180490C02CB2B2E41006C09F921530A4180051254182B2E41003A70CEAF540A41808026822C2B2E41009E802643550A4180E17A149B2A2E41004694F686560A4180FA5CEDC22A2E4100FE43FAA9570A4100D1225B542B2E41007AC72966560A4180ADD89F7E2B2E4100B0E1E99A570A41","MN",999,62,105,"125","1007","02",4,10036,"L004",18,15,4700,"1","05","2A","1564 BROADWAY","C6-7T","C6-5.5","","","","","MID","","","","Y","J4","05",0,"","BROADWAY PALACE THEAT",16948,16948,16948,0,0,0,0,0,0,16948,"2",1,1,0,1,40,216.8,40,216,"","0","N","2","5",3060000,4215600,0,0,1913,0,0,"","",1,10,14,14,1,1009990062,0,"0125",988621,215723,"8d","","105N059","10401","",1009990061,"12/17/1992","1","","","17V1.1",0,652.582630526,17994.4345153
32677,"01060000203E9101000100000001030000000100000005000000803BDF8FFF232E4100D6E76A5A380A4180C8763E99232E41006619E273350A4180C117A671232E41009C559FCB350A41803480F7D7232E41000C2428B2380A41803BDF8FFF232E4100D6E76A5A380A41","MN",1013,40,105,"113","1002","02",3,10036,"E026",14,15,5200,"1","05","1H","216 WEST 42 STREET","C6-7","","","","","","MID","","","","N","J4","05",0,"C","NYC EDC",2469,6907,6907,0,0,0,0,0,0,6907,"2",1,3,0,1,25,98.75,25,90,"","3","N","5","0",1035000,1602450,1035000,1602450,1920,0,0,"","",2.8,10,15,15,1,1010130040,0,"0113",987612,214754,"8d","","105N045","10402","",0,"","1","","","17V1.1",0,257.229109178,2398.63109642
33003,"01060000203E910100010000000103000000010000000600000000B6847CA32E2E4100C6DCB5C8590A4180E926F1422E2E4100E09C1107570A4180598678022E2E4100E6D02295570A41804160A59C2D2E410026C28675580A4180742497FD2D2E4100BEC1173A5B0A4100B6847CA32E2E4100C6DCB5C8590A41","MN",1000,49,105,"125","1006","02",4,10105,"L004",18,15,4700,"1","05","2A","138 WEST 48 STREET","C6-5.5","","","","","","MID","","","","N","J4","05",0,"","THE SHUBERT ORGANIZAT",9500,22500,22500,0,0,0,0,0,0,22500,"2",1,5,0,1,95,100.42,74,100,"","1","N","5","2",1260000,2048400,0,0,1912,2006,0,"","CORT THEATER",2.37,10,12,12,1,1010000049,0,"0125",988944,215843,"8d","","105N059","10401","",0,"","1","","","17V1.1",0,391.38142394,9565.10766877
33038,"01060000203E910100010000000103000000010000000800000080A835CD6C232E41004C158C67690A41007C617252232E4100B003E7A6680A4180DA1B7C3A232E41008048BFF7670A4180DD938722232E41000AD7A348670A410075029A1B232E4100482EFF15670A4100341136F7222E41007EAEB6A7670A4100CCEE8941232E410094F606C7690A4180A835CD6C232E41004C158C67690A41","MN",1037,37,104,"127","2001","02",3,10036,"E054",18,15,4700,"1","04","3A","304 WEST 47 STREET","C6-4","","","","","","CL","","","","N","J4","05",0,"C","DEPT OF CULTURAL AFFA",2000,5500,5500,0,0,0,0,0,0,5500,"2",1,4,0,1,25,82.5,25,75,"","3","Y","5","2",252000,519300,252000,519300,1925,0,0,"","(FORMER) FIRE ENGINE COMPANY NO. 54",2.75,10,10,10,1,1010370037,0,"0127",987544,216335,"8c","","105N055","10403","",0,"","1","","","17V1.1",0,212.444613835,2001.04874579
34318,"01060000203E910100010000000103000000010000000500000000E8D9ECEB2D2E4100C876BEA1BF0841801E85EB8B2D2E41001461C3ECBC084100AF2564622D2E4100C68F3149BD084180AF9465C22D2E41007AA52CFEBF084100E8D9ECEB2D2E4100C876BEA1BF0841","MN",399,40,103,"32","5000","01",2,10009,"E028",9,14,6600,"1","03","3A","195 EAST 3 STREET","R8B","","","","","","","","","","N","J7","05",0,"","500 GWC, L.L.C.",2308,4224,4224,0,0,0,0,0,0,4224,"2",1,2,0,1,24,96.17,24,96,"","3","N","5","0",121500,278100,0,0,1951,2004,2007,"","",1.83,4,0,4,1,1003990040,0,"0032",988883,202702,"12c","","102 012","10203","E-216",0,"","1","","","17V1.1",0,245.592589834,2353.27124734
