"id","geom","borough","block","lot","cd","ct2010","cb2010","schooldist","council","zipcode","firecomp","policeprct","healthcent","healtharea","sanitboro","sanitdistr","sanitsub","address","zonedist1","zonedist2","zonedist3","zonedist4","overlay1","overlay2","spdist1","spdist2","spdist3","ltdheight","splitzone","bldgclass","landuse","easements","ownertype","ownername","lotarea","bldgarea","comarea","resarea","officearea","retailarea","garagearea","strgearea","factryarea","otherarea","areasource","numbldgs","numfloors","unitsres","unitstotal","lotfront","lotdepth","bldgfront","bldgdepth","ext","proxcode","irrlotcode","lottype","bsmtcode","assessland","assesstot","exemptland","exempttot","yearbuilt","yearalter1","yearalter2","histdist","landmark","builtfar","residfar","commfar","facilfar","borocode","bbl","condono","tract2010","xcoord","ycoord","zonemap","zmcode","sanborn","taxmap","edesignum","appbbl","appdate","plutomapid","firm07_fla","pfirm15_fl","version","mappluto_f","shape_leng","shape_area"
27598,"01060000203E91010001000000010300000001000000080000008023B9BC9C5D2E4100F4DBD7941D0B4180DB6840BC5D2E4100F038454F1D0B4100295CCFDC5D2E41001C5A64071D0B4180F83126DF5D2E4100A4923A021D0B4100E10B13735D2E4100FA0FE9F9190B418091EDFC2C5D2E41000AD7A3941A0B418072F90F995D2E4100B459F59C1D0B418023B9BC9C5D2E4100F4DBD7941D0B41","MN",1491,29,108,"142","2002","02",4,10075,"E022",19,13,3600,"1","08","3A","67 EAST 79 STREET","R10","","","","","","PI","","","","N","Z4","08",0,"X","KINGDOM OF GREECE",4086,18000,18000,0,18000,0,0,0,0,0,"2",1,6,0,2,40,102.17,40,102,"E","3","N","5","2",1584000,3109500,1584000,3109500,1908,1961,0,"","67-69 EAST 79TH STREET BUILDING (GE",4.41,10,0,10,1,1014910029,0,"0142",995011,222073,"8c","","108S009","10513","",0,"","1","","","17V1.1",0,302.194724621,4445.73466066
27995,"01060000203E9101000100000001030000000100000007000000008D28ED7A5D2E4100C264AA8D340B410090A078145D2E4100EA0434AB310B418079C7290F5D2E4100FE65F7B6310B41002DB21DEB5C2E4100AE69DE06320B4180643BDFE25C2E410054742419320B4100CFF753495D2E4100E4A59BFB340B41008D28ED7A5D2E4100C264AA8D340B41","MN",1493,60,108,"142","5000","02",4,10028,"E022",19,13,3600,"1","08","3A","20 EAST 82 STREET","R8B","C5-1","","","","","MP","","","LH-1A","Y","Z4","08",0,"X","GOVT OF THAILAND",2758,11880,11880,0,11880,0,0,0,0,0,"2",1,6,0,1,27,102.17,27,84,"E","3","N","5","2",1030500,2016900,1030500,2016900,1920,0,0,"Metropolitan Museum Historic District","",4.31,4,0,4,1,1014930060,0,"0142",994967,222826,"8c","","108S010","10513","",0,"","1","","","17V1.1",0,267.845456762,2993.18957601
29208,"01060000203E91010001000000010300000001000000050000008094F606D2102E4100FE65F72C7D084180E09C916A102E4100703D0AED7D084180E3A51BC1102E4100DACEF7C980084100CE199128112E410066F7E4098008418094F606D2102E4100FE65F72C7D0841","MN",204,16,102,"41","3002","02",1,10013,"L006",5,15,6800,"1","02","1F","59 ELIZABETH STREET","C6-2G","","","","","","LI","","","","N","Z4","08",0,"X","OVERSEA CHINESE MISSI",5470,46000,46000,0,0,0,0,0,0,46000,"2",1,9,1,3,99.83,54.5,100,55,"","2","N","3","2",472500,3255750,472500,3255750,1920,1987,0,"","",8.41,6.02,6,6.5,1,1002040016,0,"0041",985188,200671,"12c","","101N049","10105","",0,"","1","","","17V1.1",0,316.699127928,5778.10243016
29570,"01060000203E91010001000000010300000001000000080000008089B0E16D662E4100244A7B3C7C0B4180204131DE662E410052B81E437B0B4100B684BC77662E4100D022DB69780B4100431C6BF1652E4100BCE31494790B41000C932916662E4100081B9E997A0B418011A5FD14662E4100A2B4379C7A0B4180EA04B456662E4100B27BF26F7C0B418089B0E16D662E4100244A7B3C7C0B41","MN",1503,10,108,"160.01","3002","02",4,10128,"E053",19,12,2820,"1","08","5A","9 EAST 91 STREET","R8B","","","","","","","","","","N","Z4","08",0,"X","GOVERNMENT OF THE RUS",8105,24192,24192,0,24192,0,0,0,0,0,"2",1,5,0,1,80.06,100.71,55.5,100.67,"","0","N","5","5",2812500,5165100,2812500,5165100,1910,0,0,"Expanded Carnegie Hill Historic District","JOHN HENRY HAMMOND HOUSE",2.98,4,0,4,1,1015030010,0,"016001",996147,225101,"5d","","108S031","10513","",0,"","1","","","17V1.1",0,364.095269597,8076.68274307
30025,"01060000203E910100010000000103000000010000000800000000287E4CF1342E4100782D21E71A0A41800E9CF3CD342E4100A62C43E7190A410060760FE9342E4100B0E1E9AA190A41801058F986342E4100AE25E4E4160A41001DC92543342E4100B2BFEC7B170A41807EFB3AA5342E4100441CEB411A0A4100BDE394C8342E4100AA13D0411B0A4100287E4CF1342E4100782D21E71A0A41","MN",1277,6,105,"94","1014","02",4,10017,"E065",14,13,4800,"1","05","2B","1 EAST 42 STREET","C5-3","C5-2.5","","","","","MID","","","","Y","Z4","08",0,"X","THE TAIPEL ECONOMIC &",4915,62387,62387,0,62387,0,0,0,0,0,"2",1,15,0,16,40,135.38,40,135.38,"","3","Y","4","2",2598750,6150600,2598750,6150600,1927,2005,0,"","",12.69,10,15,15,1,1012770006,0,"0094",989775,213789,"8d","","104 041","10503","",1012770006,"09/21/2004","1","","","17V1.1",0,353.514373685,4787.22074079
30160,"01060000203E910100010000000103000000010000000600000080BB96D0794B2E4100BA6B09DD280A4180BDC1D7954B2E410052499D9E280A4180726811324B2E4100423EE8CB250A41806ABC74124B2E410060764F12260A4100A4703D764B2E4100482EFFE4280A4180BB96D0794B2E4100BA6B09DD280A41","MN",1323,118,106,"98","3001","02",4,10017,"L002",17,13,5000,"1","06","3A","241 EAST 49 STREET","R8B","","","","","","","","","","N","Z4","08",0,"P","REPUBLICA DEL PERU",1807,4341,4341,0,4341,0,0,0,0,0,"2",1,3,0,1,18,100.42,18,49,"","3","N","5","1",180000,486000,180000,486000,1924,1986,0,"","",2.4,4,0,4,1,1013230118,0,"0098",992682,214251,"8d","","104 051","10506","",0,"","1","","","17V1.1",0,242.571778395,1866.64628312
30401,"01060000203E910100010000000103000000010000000A0000008059F5391B432E4100C420B0F7AF094100FBCBEE90422E410086A75729B1094100FBCB2E7B422E41004E62108CB00941009C332253422E4100744694E4B009410086C99451422E410012A5BDDCB009410069002F41422E4100907EFB00B1094180ADD8DFA5412E4100EC9E3C58B20941001748D008422E4100569FAB23B509410035EF3867432E41005A86381DB209418059F5391B432E4100C420B0F7AF0941","MN",940,38,106,"78","5003","02",2,10016,"L007",17,13,5000,"1","06","2B","350 EAST 35 STREET","R8","","","","","","","","","","N","Z4","08",0,"X","GOVERNMENT OF PEOPLE'",18084,83000,83000,0,83000,0,0,0,0,0,"2",1,5,0,1,74.83,125,74.83,198,"","3","Y","3","2",2767500,9990000,2767500,9990000,1930,0,0,"","",4.59,6.02,0,6.5,1,1009400038,0,"0078",991551,210509,"8d","","104 024","10309","",0,"","1","","1","17V1.1",0,604.553301622,18556.7759439
31066,"01060000203E910100010000000103000000010000000500000080B7400244392E4100F241CF01E709418004C58F2C392E41003845475AE6094100D57869A6382E4100E0BE0E85E70941008716D9BD382E41002EB29D2CE8094180B7400244392E4100F241CF01E70941","MN",894,17,106,"80","2003","02",4,10016,"E021",17,14,5300,"1","06","2B","314 LEXINGTON AVENUE","R10","","","","C1-5","","","","","","N","Z4","08",0,"X","REPUBLIC OF BENIN",1650,7300,4850,2450,4850,0,0,0,0,0,"2",1,5,1,2,22,75,22,50,"E","3","N","3","2",810000,1325700,810000,1325700,1915,1987,0,"Murray Hill Historic District","",4.42,10,0,10,1,1008940017,0,"0080",990330,212200,"8d","","104 032","10307","",0,"","1","","","17V1.1",0,201.549075243,1842.57421625
31150,"01060000203E91010001000000010300000001000000050000008093184446582E41001873D716F30A4100BB27CFDF572E4100BCE31436F00A41003C4E11BE572E410090A0F880F00A41004B598624582E4100EC2FBB61F30A418093184446582E41001873D716F30A41","MN",1388,142,108,"130","2000","02",4,10021,"E044",19,13,4100,"1","08","2A","46 EAST 74 STREET","R8B","","","","","","","","","LH-1A","N","Z4","08",0,"P","TOWNHOME INVESTMENTS",2043,7583,7583,0,7583,0,0,0,0,0,"2",1,5,0,1,20,102.17,20,86,"E","3","N","5","2",1852650,2449800,0,0,1910,1950,0,"Upper East Side Historic District","",3.71,4,0,4,1,1013880142,0,"0130",994305,220729,"8c","","108S001","10508","",0,"","1","","","17V1.1",0,249.356273441,2033.26735041
31600,"01060000203E910100010000000103000000010000000500000080847CD0A1532E4100304CA68A1A0A41806DC5FE46532E41003E575BFF170A41806FF04525532E410040355E4A180A4180CB7F087F532E4100BC7493D61A0A4180847CD0A1532E4100304CA68A1A0A41","MN",1361,46,106,"86.03","4003","02",4,10022,"L002",17,13,5000,"1","06","3A","408 EAST 50 STREET","R10","","","","C1-5","","","","","","N","Z4","08",0,"X","KINGDOM OF SWAZILAND",1800,5800,5800,0,5800,0,0,0,0,0,"2",1,5,0,1,20,90,20,70,"","3","N","5","2",2322000,4948200,2322000,4948200,1900,2011,0,"","",3.22,10,0,10,1,1013610046,0,"008603",993713,213805,"8d","","104 054","10507","",0,"","1","","","17V1.1",0,225.386997335,1821.0963602
31700,"01060000203E910100010000000103000000010000000A000000803099AAC04B2E41008A1F636B350A41009A089B534B2E4100CC5D4B54320A4100D6562C4F4B2E410030DD2434320A4180976E52324B2E4100E09C1174320A410083C00A334B2E4100CC7F4879320A410051DA5B124B2E41000E2DB2C1320A41804C15CC1C4B2E41006844690D330A41807346942C4B2E4100F8E461EA320A410045D8F0924B2E4100D2DEE0D0350A41803099AAC04B2E41008A1F636B350A41","MN",1324,41,106,"98","3000","02",4,10022,"L002",17,13,5000,"1","06","3A","220 EAST 51 STREET","R8B","","","","","","","","","","N","Z4","08",0,"X","PERMANENT REPRESENTAT",2871,10017,10017,0,10017,0,0,0,0,0,"2",1,4,0,1,25,110.83,25,110,"","3","Y","5","2",495000,872100,495000,872100,1910,1996,0,"","",3.49,4,0,4,1,1013240041,0,"0098",992695,214655,"8d","","104 052","10506","",0,"","1","","","17V1.1",0,305.39876174,3163.19842842
31757,"01060000203E910100010000000103000000010000000A00000000FBCB2E7B422E41004E62108CB00941004625B58B422E4100BADA8A67B00941809DEFE75B422E4100D656EC0DAF0941000DE0ADD5422E4100A857CA00AE0941000DE06DA5422E41008A8EE4A3AC0941803C2C54E2412E41002C871653AE09410069002F41422E4100907EFB00B109410086C99451422E410012A5BDDCB00941009C332253422E4100744694E4B0094100FBCB2E7B422E41004E62108CB00941","MN",940,31,106,"78","5003","02",2,10016,"L007",17,13,5000,"1","06","2B","597 1 AVENUE","C1-9A","","","","","","","","","","N","Z4","08",0,"P","GOVERNMENT OF PEOPLE'",6898,90000,90000,0,90000,0,0,0,0,0,"2",1,3,84,86,49.33,109.67,49.33,97,"","2","Y","3","5",1767150,19114650,1767150,19114650,1921,0,0,"","",13.05,10,2,10,1,1009400031,0,"0078",991534,210373,"8d","","104 024","10309","E-62",0,"","1","1","1","17V1.1",0,421.141292657,7611.19907568
31986,"01060000203E9101000100000001030000000100000005000000806CE7BB90552E4100C6DCB529250A41009E5E6927552E410038D6C540220A4100A245B606552E4100F48E5389220A418039B40870552E410038674472250A41806CE7BB90552E4100C6DCB529250A41","MN",1363,106,106,"86.03","3000","02",4,10022,"E008",17,13,5000,"1","06","3A","413 EAST 51 STREET","R8B","","","","","","","","","","N","Z4","08",0,"X","PEOPLES DEMCRTC ETAL",1883,3478,3478,0,3478,0,0,0,0,0,"2",1,3,1,1,18.75,100.42,18.75,45,"","0","N","5","5",558000,939150,558000,939150,1901,0,0,"","",1.85,4,0,4,1,1013630106,0,"008603",993957,214139,"8d","","104 055","10507","",0,"","1","","","17V1.1",0,251.347411089,2000.06475812
32334,"01060000203E910100010000000103000000010000000800000000C9E57FD44C2E4100DACEF7AD000A4100728A8EF94C2E41004647725C000A41800512D43E4D2E4100E0BE0EC4FF09418025E4C32F4D2E41008816D957FF094180D2DE20DA4C2E4100EC51B8F0FC09410093A942334C2E41001C7C6161FE0941800C712C974C2E41001C0DE034010A4100C9E57FD44C2E4100DACEF7AD000A41","MN",1338,19,106,"90","2000","02",4,10017,"L002",17,13,5000,"1","06","2B","335 EAST 45 STREET","C5-2","","","","","","","","","","N","Z4","08",0,"X","GOVERNMENT REP KOREA",9765,79658,79658,0,79658,0,0,0,0,0,"2",1,12,0,12,97.25,100.42,97.25,85,"","0","N","5","2",3852000,9435600,3852000,9435600,1997,0,0,"","",8.16,10,10,10,1,1013380019,0,"0090",992860,212962,"8d","","104 036","10506","",0,"","1","","","17V1.1",0,397.7912201,9874.19573825
32720,"01060000203E910100010000000103000000010000000600000000A1673329392E410076E09CB1ED094100287E0CC4382E4100F697DDDEEA094180F2B010B1382E4100E6AE2509EB094180C7293AA0382E410054E3A52EEB09418040136105392E4100D42B6501EE094100A1673329392E410076E09CB1ED0941","MN",894,74,106,"80","2003","02",4,10016,"E021",17,14,5300,"1","06","2B","124 EAST 39 STREET","R8B","","","","","","","","","","N","Z4","08",0,"P","SOVEREIGN REP. OF RWA",1967,6367,5094,1273,5094,0,0,0,0,0,"2",1,5,1,6,19.92,98.75,19.92,53,"E","3","N","5","1",765000,1380600,765000,1380600,1920,0,0,"","",3.24,4,0,4,1,1008940074,0,"0080",990322,212366,"8d","","104 032","10307","",0,"","1","","","17V1.1",0,248.073700493,2122.50573267
33067,"01060000203E9101000100000001030000000100000005000000804BC847EA4D2E4100CAE53F96140A4100E56161864D2E410068B3EAD0110A410089D21E024D2E41006A2BF6F5120A4180810405664D2E4100F0F44ABB150A41804BC847EA4D2E4100CAE53F96140A41","MN",1340,43,106,"90","3000","02",4,10017,"L002",17,13,5000,"1","06","3A","318 EAST 48 STREET","C1-9","","","","","","","","","","N","Z4","08",0,"X","GOVERNMENT OF THE REP",7538,42000,42000,0,42000,0,0,0,0,0,"2",1,6,0,1,75,100.42,75,99.9,"","3","N","5","0",1892700,8023050,1892700,8023050,2013,0,0,"","",5.57,10,2,10,1,1013400043,0,"0090",992955,213624,"8d","","104 053","10506","",0,"","1","","","17V1.1",0,354.731245099,7693.21952664
33187,"01060000203E910100010000000103000000010000000600000080C64BB75A532E41007AA52C39D30A4180779C2281532E4100FE43FAE3D20A418006F0161D532E41000CB5A610D00A418096904FF1522E4100C898BB71D00A418075715B55532E4100BC270F45D30A4180C64BB75A532E41007AA52C39D30A41","MN",1384,29,108,"122","1000","02",4,10021,"E039",19,13,4100,"1","08","1A","31 EAST 69 STREET","R8B","","","","","","","","","LH-1A","N","Z4","08",0,"X","REPUBLIC OF AUSTRIA",2513,13500,13500,0,13500,0,0,0,0,0,"2",1,6,2,4,25,100.5,25,98,"E","3","N","5","2",1656000,3276000,1656000,3276000,1917,0,0,"Upper East Side Historic District","",5.37,4,0,4,1,1013840029,0,"0122",993692,219701,"8c","","106E042","10508","",0,"","1","","","17V1.1",0,256.718186432,2586.16701731
33436,"01060000203E910100010000000103000000010000000700000080A52C437A4C2E4100A2B437CBFB09410001DE022C4C2E410050AF9494F909410083C00A2A4C2E4100FE65F798F9094100849E4D1F4C2E4100EE7C3F4BF909410099BB96C74B2E4100BE30990EFA094180CE8892204C2E410022FDF692FC094180A52C437A4C2E4100A2B437CBFB0941","MN",1337,35,106,"90","1002","02",4,10017,"E021",17,13,5000,"1","06","2B","336 EAST 45 STREET","C5-2","","","","","","U","","","","N","Z4","08",0,"","REPUBLIC OF UGANDA",4225,45100,45100,0,45100,0,0,0,0,0,"2",1,15,5,7,49.08,86.08,49,86,"","3","Y","5","2",2081700,3505050,688626,1124189,1979,0,0,"","",10.67,10,10,10,1,1013370035,0,"0090",992784,212829,"8d","","104 036","10506","",0,"","1","","","17V1.1",0,286.685703748,4710.41295732
33500,"01060000203E910100010000000103000000010000000800000080B6F33DC7092E4100DCB584DD7C0A4100C286A765092E4100666666197A0A41007502DA5F092E4100A60A46267A0A4100CCEE093B092E41008E06F0777A0A4180658823D8082E4100F0F44AAA770A418019E218B9072E410022DBF9277A0A41000C9369E5082E410032E6AED77E0A4180B6F33DC7092E4100DCB584DD7C0A41","MN",1090,1,104,"129","2005","02",3,10036,"E054",10,15,4500,"1","04","3B","520 WEST STREET","C6-4","","","","","","CL","","","","N","Z4","08",0,"X","PEOPLE'S REP OF CHINA",27700,351438,351438,0,351438,0,0,0,0,0,"2",1,19,0,4,208.83,154,209,179,"","3","Y","3","0",2925000,26958600,2925000,26958600,1961,0,0,"","",12.69,10,10,10,1,1010900001,0,"0129",984165,216938,"8c","","105N037","10405","",0,"","1","1","1","17V1.1",0,733.691745885,29906.1624504
33629,"01060000203E910100010000000103000000010000000500000000EF38453F4E2E41006A6FF0D9130A4180F6065FDB4D2E4100E4A59B14110A4180AF9425AF4D2E4100508D9776110A4100DFE00B134E2E4100D656EC3B140A4100EF38453F4E2E41006A6FF0D9130A41","MN",1340,39,106,"90","3000","02",4,10017,"L002",17,13,5000,"1","06","3A","326 EAST 48 STREET","C1-9","","","","","","","","","","N","Z4","08",0,"X","GOVERNMENT OF ALGERIA",2500,25832,25832,0,25832,0,0,0,0,0,"2",1,16,0,1,25,100.42,21,83,"","1","N","5","2",1264500,4712400,1264500,4712400,1985,1995,0,"","",10.33,10,2,10,1,1013400039,0,"0090",993019,213589,"8d","","104 053","10506","",0,"","1","","","17V1.1",0,254.091031617,2572.38422796
34036,"01060000203E9101000100000001030000000100000007000000001895D47E332E41007C3F35E2080A41003333331D332E41005A423E1F060A4180270F4BF1322E4100E6D02281060A4180E926F153332E4100B6A6794B090A41003CBD127D332E41008204C5EF080A41804772F97B332E410060E5D0E7080A41001895D47E332E41007C3F35E2080A41","MN",1275,11,105,"82","1002","02",4,10016,"E065",14,15,5200,"1","05","2B","13 EAST 40 STREET","C5-2.5","","","","","","MID","","","","N","Z4","08",0,"X","REPUBLIC OF CYPRUS",2450,11951,11951,0,11951,0,0,0,0,0,"2",1,6,0,0,25,98.75,25,50,"E","0","Y","5","2",711000,1558350,711000,1558350,1915,0,0,"","",4.88,10,12,12,1,1012750011,0,"0082",989596,213238,"8d","","104 041","10503","",0,"","1","","","17V1.1",0,254.371466878,2562.0939336
34986,"01060000203E910100010000000103000000010000000500000080270F8B844C2E4100022B8778C70A4100FBCB2E674C2E410006F016A4C60A41005D6D45944B2E410088D2DE76C80A41806588E3B14B2E410012A5BD4AC90A4180270F8B844C2E4100022B8778C70A41","MN",1381,72,108,"122","3000","02",4,10065,"E039",19,13,4100,"1","08","1A","854 5 AVENUE","R10","","","","","","PI","","","","N","Z4","08",0,"X","REP OF YUGOSLAVIA",3650,17612,17612,0,17612,0,0,0,0,0,"2",1,6,0,1,30.42,120,30.42,120,"","3","N","5","2",3091500,5142600,3091500,5142600,1910,0,0,"Upper East Side Historic District","THE PERMANENT MISSION OF YUGOSLAVIA",4.83,10,0,10,1,1013810072,0,"0122",992774,219390,"8c","","106E041","10508","",0,"","1","","","17V1.1",0,301.580956709,3654.69156476
36397,"01060000203E910100010000000103000000010000000700000000D42B65FC342E4100A8C64BF4EA094180F2B010CC342E4100F085C99CE9094180EFA7C636342E4100A44E40E7EA094100E4839E4E342E410054C1A890EB0941802575821F342E41006A6FF0F8EB0941001214FF37342E41004CA60AA7EC094100D42B65FC342E4100A8C64BF4EA0941","MN",867,37,106,"82","1008","02",4,10016,"E021",17,15,5200,"1","06","2B","56 PARK AVENUE","R10","R8B","","","","","","","","","Y","Z4","08",0,"X","AMERICAN-SCANDINAVIAN",4710,27400,27400,0,27400,0,0,0,0,0,"2",2,6,0,1,50.42,105,50.24,80,"E","3","N","5","2",2488500,5800500,2488500,5800500,1999,1978,0,"","",5.82,10,0,10,1,1008670037,0,"0082",989766,212322,"8d","","104 030","10306","",1008670037,"12/21/2000","1","","","17V1.1",0,323.009400652,4875.4658504
36841,"01060000203E9101000100000001030000000100000005000000008F53748C582E4100143FC68C1F0B410026530560582E41003CDF4F501E0B4100B22E6E9F572E410040C6DCF81F0B41801A2FDDCB572E410086A75735210B41008F53748C582E4100143FC68C1F0B41","MN",1393,72,108,"142","4001","02",4,10075,"E022",19,13,3600,"1","08","3A","972 5 AVENUE","R10","","","","","","PI","","","","N","Z4","08",0,"X","REPUBLIC OF FRANCE",4500,22020,22020,0,22020,0,0,0,0,0,"2",1,6,0,1,45,100,40,93,"","2","N","5","2",3501000,6076350,3501000,6076350,1910,1987,0,"Metropolitan Museum Historic District","PAYNE WHITNEY HOUSE",4.89,10,0,10,1,1013930072,0,"0142",994314,222200,"8c","","108S009","10508","",0,"","1","","","17V1.1",0,310.642844255,4988.37554046
36928,"01060000203E9101000100000001030000000100000006000000000EBE70385B2E4100903177572C0B4180703D4A515B2E4100D24D62202C0B4100C6DC75EA5A2E41005A86383B290B41809690CFC85A2E4100849ECD85290B4100AF25A42F5B2E4100B437F86A2C0B41000EBE70385B2E4100903177572C0B41","MN",1492,9,108,"142","5001","02",4,10075,"E022",19,13,3600,"1","08","3A","9 EAST 80 STREET","R8B","","","","","","","","","LH-1A","N","Z4","08",0,"P","REPUBLIC OF KOREA",2043,6427,6427,0,6427,0,0,0,0,0,"2",1,5,0,1,20,102.17,20,70,"E","3","N","5","2",846000,1502550,846000,1502550,1920,1989,0,"Metropolitan Museum Historic District","",3.15,4,0,4,1,1014920009,0,"0142",994694,222554,"8c","","108S009","10513","",0,"","1","","","17V1.1",0,250.382348915,2038.06743809
37263,"01060000203E910100010000000103000000010000000600000080226CF8EA332E4100F831E65CE30941808BDBE8D3332E41000022FDB8E2094180B0E1291C332E4100365EBA4FE4094180F831662F332E4100464772D8E40941007E8C3933332E41002E6EA3F3E4094180226CF8EA332E4100F831E65CE30941","MN",866,39,106,"82","2002","02",4,10016,"L007",17,15,5200,"1","06","2B","46 PARK AVENUE","R10","R8B","","","","","","","","","Y","Z4","08",0,"P","REPUBLIC OF EL SALVAT",2520,7848,7848,0,0,0,0,0,0,7848,"2",1,5,2,3,24,105,24,105,"E","3","N","5","2",846000,1552050,846000,1552050,1910,0,0,"","",3.11,10,0,10,1,1008660039,0,"0082",989633,212090,"8d","","104 029","10306","",0,"","1","","","17V1.1",0,257.026507108,2468.60299954
39486,"01060000203E910100010000000103000000010000000600000080AEB6229F3A2E4100B29DEFE3E6094180B437B89B3A2E4100FEF675CBE6094180D71272383A2E410060764F04E4094100E6AEE5A8392E4100BA6B0943E509410099BB960F3A2E41000C93A922E8094180AEB6229F3A2E4100B29DEFE3E60941","MN",894,26,106,"80","2003","02",4,10016,"E021",17,14,5300,"1","06","2B","315 LEXINGTON AVENUE","R10","","","","C1-5","","","","","","N","Z4","08",0,"X","REPUBLIC OF CUBA",8214,32640,32640,0,32640,0,0,0,0,0,"2",1,5,0,3,102,80,40,65,"","3","N","3","2",4239900,20356200,4239900,20356200,1939,0,0,"","",3.97,10,0,10,1,1008940026,0,"0080",990482,212162,"8d","","104 032","10307","",0,"","1","","","17V1.1",0,374.814665658,8645.48681199
39803,"01060000203E910100010000000103000000010000000600000080CC5DCB433E2E4100CCEEC9DA580A410095D4C9593E2E410082E2C7A9580A41808CB92BF73D2E410062C3D3D6550A41801D3827C33D2E41009A779C4A560A4100A7E8C8253E2E410054C1A81D590A4180CC5DCB433E2E4100CCEEC9DA580A41","MN",1287,9,105,"102","1008","02",4,10022,"E023",18,13,4800,"1","05","2B","7 EAST 51 STREET","C5-2.5","","","","","","MID","","","","N","Z4","08",0,"P","REPUBLIC OF VENEZUELA",3000,13000,13000,0,13000,0,0,0,0,0,"2",1,6,0,1,30,100.42,30,100,"E","3","N","5","2",1093500,1900350,1093500,1900350,1920,0,0,"","",4.33,10,12,12,1,1012870009,0,"0102",990983,215791,"8d","","104 048","10503","",0,"","1","","","17V1.1",0,265.435024693,3064.21828868
39938,"01060000203E910100010000000103000000010000000500000000B1506B93322E4100627FD99FED094180FE437A60322E41004694F635EC094180A52CC3AC312E410082E2C7C3ED09410021B0B2DF312E4100C442AD2DEF094100B1506B93322E4100627FD99FED0941","MN",867,23,106,"82","1008","02",4,10016,"E021",17,15,5200,"1","06","2B","233 MADISON AVENUE","R10","","","","","","","","","","N","Z4","08",0,"P","POLISH PEOPLES REPUBL",4900,20885,20885,0,0,0,0,0,0,20885,"2",1,5.5,0,1,49,100,49,97,"","3","N","3","2",2322000,3972600,2322000,3972600,1910,0,0,"","DE LAMAR MANSION",4.26,10,0,10,1,1008670023,0,"0082",989456,212406,"8d","","104 030","10306","",0,"","1","","","17V1.1",0,309.229269893,5331.434448
40129,"01060000203E910100010000000103000000010000000600000080AC8B1B1F4D2E4100DE02090DC50A41004625352F4D2E41001E3867E9C40A410057ECEFCA4C2E41001EA7E813C20A418039B408984C2E4100506B9A84C20A4100CDCC4CFC4C2E4100E09C115AC50A4180AC8B1B1F4D2E4100DE02090DC50A41","MN",1381,9,108,"122","3000","02",4,10065,"E039",19,13,4100,"1","08","1A","9 EAST 66 STREET","R8B","","","","","","","","","LH-1A","N","Z4","08",0,"X","POLISH PEOPLES REPUB",2812,11700,9432,2268,9432,0,0,0,0,0,"2",1,6,2,3,28,100.42,28,81,"E","3","N","5","2",2164500,3667500,2164500,3667500,1910,0,0,"Upper East Side Historic District","",4.16,4,0,4,1,1013810009,0,"0122",992881,219254,"8c","","106E041","10508","",0,"","1","","","17V1.1",0,265.420863561,3014.31762997
40404,"01060000203E91010001000000010300000001000000050000000042CFE65C562E41004A0C026A140A41000681D547562E41000022FDD0130A41809DEFE798552E4100143FC654150A410022FD36AE552E4100EE5A42ED150A410042CFE65C562E41004A0C026A140A41","MN",1361,30,106,"86.03","4001","02",4,10022,"L002",17,13,5000,"1","06","3A","17 BEEKMAN PLACE","R8B","","","","","","","","","","N","Z4","08",0,"X","GOVRMNT GRAND DOUCHYE",2000,7306,7306,0,7306,0,0,0,0,0,"2",1,5,2,2,20,100,20,76,"","0","N","3","5",1129500,2270250,1129500,2270250,1910,0,0,"","",3.65,4,0,4,1,1013610030,0,"008603",994045,213659,"8d","","104 054","10507","",0,"","1","","","17V1.1",0,243.530601444,2182.06233295
40513,"01060000203E91010001000000010300000001000000060000008003780BDA592E4100FAEDEB53DB0A4100CD3BCE72592E410088855A6BD80A4180EFA7466A592E4100CAC3427ED80A4100BF0EDC4E592E4100280F0BBBD80A4100F54A19B6592E410052499DA3DB0A418003780BDA592E4100FAEDEB53DB0A41","MN",1406,163,108,"128","3001","02",4,10021,"E039",19,13,4100,"1","08","2A","126 EAST 72 STREET","R10A","","","","","","","","","","N","Z4","08",0,"X","THE GOVERNMENT OF THE",2043,6465,6465,0,0,0,0,0,0,6465,"2",1,5,0,1,20,102.17,20,60,"E","3","N","5","2",846000,1342350,846000,1342350,1910,0,0,"","",3.16,10,0,10,1,1014060163,0,"0128",994506,219968,"8c","","106E050","10509","",0,"","1","","","17V1.1",0,253.953020088,2186.97472974
40682,"01060000203E910100010000000103000000010000000500000000EA953264482E410006A392D0130A418037890101482E41000A462502110A4180499DC0D2472E410020B07268110A41805452E735482E4100E2E99536140A4100EA953264482E410006A392D0130A41","MN",1320,17,106,"90","6000","02",4,10017,"L002",17,13,5000,"1","06","3A","231 EAST 46 STREET","R10","","","","","","","","","","N","Z4","08",0,"X","COMMONWEALTH/THE BAHA",2610,8100,8100,0,8100,0,0,0,0,0,"2",1,5,0,1,26,100.42,26,100,"","2","N","5","2",558000,1469250,558000,1469250,1930,1988,1992,"","",3.1,10,0,10,1,1013200017,0,"0090",992269,213587,"8d","","104 051","10506","",0,"","1","","","17V1.1",0,257.989313392,2710.54802097
